phylum,class,order,family,subfamily,genus,species,stage,abundance,body_size_mm,body_mass_mg,mass_type,data_providers,note
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.76,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.69,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.76,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.80,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.79,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.68,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.25,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.63,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.31,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.61,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.82,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.62,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.48,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.28,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.76,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.63,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.63,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.78,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.62,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.69,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.86,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.60,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.68,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.81,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.76,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.35,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.46,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.43,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.76,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.79,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.56,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.80,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.78,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.56,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.77,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.75,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.79,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.84,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.80,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.61,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.49,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.77,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.80,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.43,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.75,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.59,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.88,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.60,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.77,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.52,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.77,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.81,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.61,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.55,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.68,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.82,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.44,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.35,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.37,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.82,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.59,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.81,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.69,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.75,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.88,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.86,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.65,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.65,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.34,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.69,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.66,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.69,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.61,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.58,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.82,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.66,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.76,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.75,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.93,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.36,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.59,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.75,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.70,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.83,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.45,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.35,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.65,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.62,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.79,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.72,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.74,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.22,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.66,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.50,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.53,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.80,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.35,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.54,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.56,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.62,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.66,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.52,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.61,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.78,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.71,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.63,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.66,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.54,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.64,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.66,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.59,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.78,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.68,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.83,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.86,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.48,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.40,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.68,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.77,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.79,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.77,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.75,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.73,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.65,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.67,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.59,,,Dézerald,
Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Timiriaseviinae,Elpidium,Elpidium_bromeliarum,larva,1,0.69,,,Dézerald,
